date,state,pred,voteshare
2020-10-18,texas,0.2948,0.48644132145
2020-10-18,utah,0.0,0.39260736145
2020-10-18,virginia,0.98445,0.5556600241749999
2020-10-18,vermont,1.0,0.6721947779999999
2020-10-18,washington,1.0,0.615086854425
2020-10-18,wisconsin,0.8999,0.53017271625
2020-10-18,west virginia,0.0,0.3486551161
2020-10-18,wyoming,0.0,0.294669140725
2020-10-15,alaska,0.116725,0.468451882675
2020-10-15,alabama,0.000275,0.406368483725
2020-10-15,arkansas,7.5e-05,0.403540414325
2020-10-15,arizona,0.679175,0.51142590655
2020-10-15,california,1.0,0.674716898075
2020-10-15,colorado,0.9914,0.55952443465
2020-10-15,connecticut,0.9999,0.604397546475
2020-10-15,District of Columbia,1.0,0.953102985625
2020-10-15,delaware,1.0,0.60091544895
2020-10-15,florida,0.7434,0.515874379325
2020-10-15,georgia,0.448325,0.49665338722499996
2020-10-15,hawaii,1.0,0.6861217299250001
2020-10-15,iowa,0.39055,0.493121793225
2020-10-15,idaho,0.0,0.367958635375
2020-10-15,illinois,0.9991,0.586395857625
2020-10-15,indiana,0.00155,0.4263584601
2020-10-15,kansas,0.00985,0.441151786575
2020-10-15,kentucky,0.0,0.392908199575
2020-10-15,louisiana,0.003725,0.43207474425
2020-10-15,massachusetts,1.0,0.667014733675
2020-10-15,maryland,1.0,0.660473900175
2020-10-15,maine,0.99445,0.5612124901250001
2020-10-15,michigan,0.91775,0.5331429812749999
2020-10-15,minnesota,0.952875,0.5408226514500001
2020-10-15,missouri,0.0301,0.45375057485
2020-10-15,mississippi,0.012875,0.440895289775
2020-10-15,montana,0.015075,0.446658489475
2020-10-15,north carolina,0.6406,0.508686405525
2020-10-15,north dakota,0.0,0.369909711125
2020-10-15,nebraska,0.000575,0.4106126462
2020-10-15,new hampshire,0.938875,0.5382569049
2020-10-15,new jersey,0.999825,0.5944510238
2020-10-15,new mexico,0.995125,0.569119058425
2020-10-15,nevada,0.8693,0.52857854325
2020-10-15,new york,1.0,0.640231645775
2020-10-15,ohio,0.363075,0.491551015575
2020-10-15,oklahoma,0.0,0.36381248780000003
2020-10-15,oregon,0.9997,0.588205974225
2020-10-15,pennsylvania,0.883575,0.528772505625
2020-10-15,rhode island,1.0,0.613241007825
2020-10-15,south carolina,0.038825,0.45656972967500004
2020-10-15,south dakota,7.5e-05,0.398412779675
2020-10-15,tennessee,0.000575,0.41309516705
2020-10-15,texas,0.28025,0.485328404475
2020-10-15,utah,2.5e-05,0.39473877119999995
2020-10-15,virginia,0.977825,0.55236499175
2020-10-15,vermont,1.0,0.6740782733249999
2020-10-15,washington,1.0,0.616674476
2020-10-15,wisconsin,0.909225,0.532446452175
2020-10-15,west virginia,0.0,0.350908398125
2020-10-15,wyoming,0.0,0.29882971822500004
2020-10-10,alaska,0.112175,0.46676059727499997
2020-10-10,alabama,0.000375,0.41047093582500005
2020-10-10,arkansas,0.000275,0.40559784387500003
2020-10-10,arizona,0.670625,0.5113119459000001
2020-10-10,california,1.0,0.672713632075
2020-10-10,colorado,0.97885,0.553908820525
2020-10-10,connecticut,0.999925,0.602917289575
2020-10-10,District of Columbia,1.0,0.9522801331
2020-10-10,delaware,0.99995,0.604599144725
2020-10-10,florida,0.75865,0.5175155721
2020-10-10,georgia,0.51055,0.5007384711
2020-10-10,hawaii,1.0,0.686031424575
2020-10-10,iowa,0.4252,0.49523272385
2020-10-10,idaho,0.0,0.3677535028
2020-10-10,illinois,0.998975,0.586445310975
2020-10-10,indiana,0.002175,0.424437945025
2020-10-10,kansas,0.0102,0.44050998329999996
2020-10-10,kentucky,0.0,0.39438372802500005
2020-10-10,louisiana,0.013575,0.44081714752499995
2020-10-10,massachusetts,1.0,0.666224025075
2020-10-10,maryland,1.0,0.6588971639
2020-10-10,maine,0.99285,0.5619383483
2020-10-10,michigan,0.932975,0.537115911725
2020-10-10,minnesota,0.95525,0.54266879155
2020-10-10,missouri,0.0478,0.457012141375
2020-10-10,mississippi,0.021975,0.44526610752499995
2020-10-10,montana,0.0177,0.445694359775
2020-10-10,north carolina,0.6801,0.511648970375
2020-10-10,north dakota,0.0,0.369471218875
2020-10-10,nebraska,0.0006,0.41053513005000003
2020-10-10,new hampshire,0.922525,0.53685844025
2020-10-10,new jersey,0.999725,0.59275922165
2020-10-10,new mexico,0.996075,0.56986433945
2020-10-10,nevada,0.8765,0.5302477646
2020-10-10,new york,1.0,0.6384367751250001
2020-10-10,ohio,0.443025,0.49652148832500004
2020-10-10,oklahoma,0.0,0.363145271025
2020-10-10,oregon,0.999575,0.58798161055
2020-10-10,pennsylvania,0.88735,0.53010945525
2020-10-10,rhode island,1.0,0.61273073815
2020-10-10,south carolina,0.0878,0.46490772625
2020-10-10,south dakota,7.5e-05,0.3976261308
2020-10-10,tennessee,0.000525,0.414433616725
2020-10-10,texas,0.2811,0.485162846575
2020-10-10,utah,0.0,0.394618377075
2020-10-10,virginia,0.978375,0.553756157175
2020-10-10,vermont,1.0,0.6735464857250001
2020-10-10,washington,1.0,0.61789377245
2020-10-10,wisconsin,0.9132,0.5340047019749999
2020-10-10,west virginia,0.0,0.3447096838
2020-10-10,wyoming,0.0,0.2976897802
2020-10-08,alaska,0.109175,0.466593247425
2020-10-08,alabama,0.00045,0.41044394777500004
2020-10-08,arkansas,0.000325,0.40492671567500005
2020-10-08,arizona,0.7001,0.51348999365
2020-10-08,california,1.0,0.6732857674250001
2020-10-08,colorado,0.979725,0.55469103805
2020-10-08,connecticut,0.999875,0.604876520125
2020-10-08,District of Columbia,1.0,0.95150571515
2020-10-08,delaware,1.0,0.604530321325
2020-10-08,florida,0.7643,0.518302590175
2020-10-08,georgia,0.5282,0.501789364325
2020-10-08,hawaii,1.0,0.686826360775
2020-10-08,iowa,0.420575,0.4948934021
2020-10-08,idaho,0.0,0.367600984525
2020-10-08,illinois,0.9989,0.5877511214
2020-10-08,indiana,0.001825,0.42362932649999996
2020-10-08,kansas,0.010375,0.44027585454999996
2020-10-08,kentucky,2.5e-05,0.39379976710000003
2020-10-08,louisiana,0.01325,0.440956600375
2020-10-08,massachusetts,1.0,0.667916142675
2020-10-08,maryland,1.0,0.6586786517750001
2020-10-08,maine,0.991875,0.56195883965
2020-10-08,michigan,0.9313,0.53755107525
2020-10-08,minnesota,0.953175,0.5424294007
2020-10-08,missouri,0.0443,0.4565324838
2020-10-08,mississippi,0.02475,0.445907858425
2020-10-08,montana,0.01645,0.445260884025
2020-10-08,north carolina,0.665825,0.5109098097
2020-10-08,north dakota,0.0,0.36884728
2020-10-08,nebraska,0.000625,0.40960948565
2020-10-08,new hampshire,0.915475,0.5359094704999999
2020-10-08,new jersey,0.999875,0.598998546375
2020-10-08,new mexico,0.996375,0.5701104435000001
2020-10-08,nevada,0.88795,0.532008748875
2020-10-08,new york,1.0,0.640080240325
2020-10-08,ohio,0.43765,0.496137956225
2020-10-08,oklahoma,0.0,0.36288418262500005
2020-10-08,oregon,0.999575,0.588110576275
2020-10-08,pennsylvania,0.8909999999999999,0.5307159445
2020-10-08,rhode island,0.99995,0.614397214225
2020-10-08,south carolina,0.086075,0.464632947025
2020-10-08,south dakota,5e-05,0.39656909512500005
2020-10-08,tennessee,0.00075,0.414382511775
2020-10-08,texas,0.2933,0.48583426469999996
2020-10-08,utah,7.5e-05,0.39466492817500004
2020-10-08,virginia,0.9759,0.553405164
2020-10-08,vermont,1.0,0.6730885564
2020-10-08,washington,1.0,0.6185897076
2020-10-08,wisconsin,0.911275,0.5339107003
2020-10-08,west virginia,0.0,0.343379648275
2020-10-08,wyoming,0.0,0.297409926125
2020-10-04,alaska,0.100975,0.4641971436
2020-10-04,alabama,0.000475,0.40664514994999995
2020-10-04,arkansas,0.00035,0.400853586375
2020-10-04,arizona,0.622575,0.508148391475
2020-10-04,california,1.0,0.668583335225
2020-10-04,colorado,0.975525,0.552664334875
2020-10-04,connecticut,0.99985,0.6028891564500001
2020-10-04,District of Columbia,1.0,0.9502544843999999
2020-10-04,delaware,0.9997,0.599290262825
2020-10-04,florida,0.7085,0.5143667337
2020-10-04,georgia,0.481925,0.499069899825
2020-10-04,hawaii,1.0,0.68213657845
2020-10-04,iowa,0.3546,0.49049968200000005
2020-10-04,idaho,0.0,0.36361057392499996
2020-10-04,illinois,0.998275,0.585279303425
2020-10-04,indiana,0.0016,0.42013109130000004
2020-10-04,kansas,0.00825,0.43710490875
2020-10-04,kentucky,2.5e-05,0.390719247875
2020-10-04,louisiana,0.0117,0.437907451
2020-10-04,massachusetts,1.0,0.666886840325
2020-10-04,maryland,1.0,0.656404676675
2020-10-04,maine,0.990275,0.559717469175
2020-10-04,michigan,0.915225,0.53462742185
2020-10-04,minnesota,0.942325,0.540457624375
2020-10-04,missouri,0.0359,0.452851888425
2020-10-04,mississippi,0.01975,0.443265999225
2020-10-04,montana,0.01345,0.44122709460000004
2020-10-04,north carolina,0.612975,0.507285750275
2020-10-04,north dakota,0.0,0.36581653587499996
2020-10-04,nebraska,0.00065,0.40673817442500004
2020-10-04,new hampshire,0.898225,0.53323300735
2020-10-04,new jersey,0.999675,0.5983517793249999
2020-10-04,new mexico,0.989675,0.566183618525
2020-10-04,nevada,0.8542,0.52862430005
2020-10-04,new york,1.0,0.638204808625
2020-10-04,ohio,0.3982,0.49349409717500003
2020-10-04,oklahoma,0.0,0.35842739475
2020-10-04,oregon,0.999275,0.5855892083500001
2020-10-04,pennsylvania,0.863475,0.527659083475
2020-10-04,rhode island,1.0,0.6124665108
2020-10-04,south carolina,0.070025,0.46146902215
2020-10-04,south dakota,0.00015,0.392311536025
2020-10-04,tennessee,0.000575,0.4105424414
2020-10-04,texas,0.204775,0.477804764075
2020-10-04,utah,2.5e-05,0.392277757
2020-10-04,virginia,0.968475,0.550536227725
2020-10-04,vermont,1.0,0.670717218525
2020-10-04,washington,1.0,0.617163568825
2020-10-04,wisconsin,0.89675,0.532125923475
2020-10-04,west virginia,0.0,0.3304177332
2020-10-04,wyoming,0.0,0.29328113440000003
2020-10-02,alaska,0.08845,0.46200500137500006
2020-10-02,alabama,0.00025,0.404703425775
2020-10-02,arkansas,0.00035,0.398907595
2020-10-02,arizona,0.589825,0.505952182425
2020-10-02,california,1.0,0.66672009575
2020-10-02,colorado,0.96705,0.549708598025
2020-10-02,connecticut,0.999825,0.600917310125
2020-10-02,District of Columbia,1.0,0.9486899941500001
2020-10-02,delaware,0.99975,0.59689817605
2020-10-02,florida,0.67745,0.5122899435
2020-10-02,georgia,0.45525,0.49692977060000004
2020-10-02,hawaii,1.0,0.680383194825
2020-10-02,iowa,0.3317,0.4884753049
2020-10-02,idaho,0.0,0.3613063611
2020-10-02,illinois,0.997575,0.5825489032
2020-10-02,indiana,0.001,0.417079517925
2020-10-02,kansas,0.0061,0.434062545
2020-10-02,kentucky,0.0,0.388029579625
2020-10-02,louisiana,0.009275,0.43558214759999997
2020-10-02,massachusetts,1.0,0.6648340165
2020-10-02,maryland,1.0,0.6545357700500001
2020-10-02,maine,0.98565,0.55743552865
2020-10-02,michigan,0.890425,0.5319217479
2020-10-02,minnesota,0.92405,0.53775244145
2020-10-02,missouri,0.028999999999999998,0.44940284895000004
2020-10-02,mississippi,0.017425,0.441031649575
2020-10-02,montana,0.01,0.438507058375
2020-10-02,north carolina,0.57595,0.50494889245
2020-10-02,north dakota,0.0,0.36324031575000004
2020-10-02,nebraska,0.000275,0.40413218755
2020-10-02,new hampshire,0.876875,0.5308948462749999
2020-10-02,new jersey,0.999425,0.595824476425
2020-10-02,new mexico,0.9879,0.564840597475
2020-10-02,nevada,0.833575,0.52649741975
2020-10-02,new york,1.0,0.635608721725
2020-10-02,ohio,0.370975,0.49118598125
2020-10-02,oklahoma,0.0,0.35586187337499997
2020-10-02,oregon,0.998975,0.583092025925
2020-10-02,pennsylvania,0.82835,0.5248901158
2020-10-02,rhode island,0.99995,0.60972648045
2020-10-02,south carolina,0.061475,0.4594004215
2020-10-02,south dakota,0.0,0.3910100475
2020-10-02,tennessee,0.000525,0.408258444975
2020-10-02,texas,0.19065,0.47647580814999996
2020-10-02,utah,0.0001,0.38991492765
2020-10-02,virginia,0.95685,0.547877635625
2020-10-02,vermont,1.0,0.668714045375
2020-10-02,washington,1.0,0.614592470575
2020-10-02,wisconsin,0.871025,0.5295267971500001
2020-10-02,west virginia,0.0,0.328566947
2020-10-02,wyoming,0.0,0.291092488075
2020-09-30,alaska,0.100325,0.463809276225
2020-09-30,alabama,0.000375,0.40511285895000004
2020-09-30,arkansas,0.000375,0.3994064823
2020-09-30,arizona,0.597075,0.506867365325
2020-09-30,california,1.0,0.667092136425
2020-09-30,colorado,0.9711,0.551477073275
2020-09-30,connecticut,0.99985,0.601859831275
2020-09-30,District of Columbia,1.0,0.95120573045
2020-09-30,delaware,0.999725,0.597853634975
2020-09-30,florida,0.680625,0.5126135279
2020-09-30,georgia,0.44775,0.49650138815
2020-09-30,hawaii,1.0,0.6813385731
2020-09-30,iowa,0.3681,0.49111693204999995
2020-09-30,idaho,0.0,0.3628965607
2020-09-30,illinois,0.9974,0.5840406617
2020-09-30,indiana,0.0019,0.419128230225
2020-09-30,kansas,0.008875,0.43574759679999997
2020-09-30,kentucky,0.0,0.38905682015
2020-09-30,louisiana,0.011875,0.436392250375
2020-09-30,massachusetts,1.0,0.6660408920499999
2020-09-30,maryland,1.0,0.655620005
2020-09-30,maine,0.9869,0.558918241425
2020-09-30,michigan,0.901975,0.534092544175
2020-09-30,minnesota,0.934075,0.539572025775
2020-09-30,missouri,0.033125,0.45053411677500005
2020-09-30,mississippi,0.0183,0.440830324375
2020-09-30,montana,0.0142,0.44037767380000004
2020-09-30,north carolina,0.58975,0.5060585695
2020-09-30,north dakota,0.0,0.36526278777500004
2020-09-30,nebraska,0.000575,0.405820341275
2020-09-30,new hampshire,0.88565,0.53246397355
2020-09-30,new jersey,0.9996,0.596067871825
2020-09-30,new mexico,0.986425,0.564422576
2020-09-30,nevada,0.84445,0.5281270139
2020-09-30,new york,1.0,0.6371879587
2020-09-30,ohio,0.3882,0.4924597146
2020-09-30,oklahoma,0.0,0.356639621625
2020-09-30,oregon,0.9984,0.583181949675
2020-09-30,pennsylvania,0.84645,0.526707533975
2020-09-30,rhode island,0.9999,0.6117667515
2020-09-30,south carolina,0.0621,0.45876190195
2020-09-30,south dakota,5e-05,0.391410008075
2020-09-30,tennessee,0.00065,0.408504699675
2020-09-30,texas,0.192425,0.4765516724
2020-09-30,utah,2.5e-05,0.39176906884999996
2020-09-30,virginia,0.959175,0.5486441371
2020-09-30,vermont,1.0,0.67085877345
2020-09-30,washington,0.9999,0.61622461195
2020-09-30,wisconsin,0.889725,0.532253840525
2020-09-30,west virginia,0.0,0.329373554275
2020-09-30,wyoming,0.0,0.292849685975
2020-09-29,alaska,0.10215,0.463468232825
2020-09-29,alabama,0.00035,0.40277232862499995
2020-09-29,arkansas,0.0002,0.39767563345
2020-09-29,arizona,0.621725,0.5085869456000001
2020-09-29,california,1.0,0.6720619167749999
2020-09-29,colorado,0.970175,0.55150766815
2020-09-29,connecticut,0.9998,0.601839957525
2020-09-29,District of Columbia,1.0,0.9520020980249999
2020-09-29,delaware,0.9997,0.5965970831
2020-09-29,florida,0.676225,0.512338575775
2020-09-29,georgia,0.429175,0.495331831875
2020-09-29,hawaii,1.0,0.68422663695
2020-09-29,iowa,0.35115,0.48982275475000003
2020-09-29,idaho,0.0,0.3614062962
2020-09-29,illinois,0.997775,0.584532777675
2020-09-29,indiana,0.0012,0.41758948700000004
2020-09-29,kansas,0.008075,0.43465137307499996
2020-09-29,kentucky,2.5e-05,0.38790434245
2020-09-29,louisiana,0.0089,0.43471268112499994
2020-09-29,massachusetts,1.0,0.666409073275
2020-09-29,maryland,1.0,0.6553172000999999
2020-09-29,maine,0.9846,0.557885376375
2020-09-29,michigan,0.8929,0.532851017
2020-09-29,minnesota,0.92945,0.53893289225
2020-09-29,missouri,0.029925,0.4492400264
2020-09-29,mississippi,0.01525,0.43913107284999997
2020-09-29,montana,0.01275,0.439298347475
2020-09-29,north carolina,0.5712,0.5047516253750001
2020-09-29,north dakota,0.0,0.364286949225
2020-09-29,nebraska,0.00065,0.40483121380000003
2020-09-29,new hampshire,0.874925,0.531395083675
2020-09-29,new jersey,0.9996,0.5979018055499999
2020-09-29,new mexico,0.988275,0.56681269435
2020-09-29,nevada,0.856625,0.529781119
2020-09-29,new york,1.0,0.638852783825
2020-09-29,ohio,0.36795,0.4910219785
2020-09-29,oklahoma,0.0,0.355281906825
2020-09-29,oregon,0.998575,0.58301700695
2020-09-29,pennsylvania,0.833875,0.525545892975
2020-09-29,rhode island,0.999925,0.611964443675
2020-09-29,south carolina,0.05105,0.45570911090000005
2020-09-29,south dakota,2.5e-05,0.3913903328
2020-09-29,tennessee,0.00035,0.406626619225
2020-09-29,texas,0.20845,0.47798096877499996
2020-09-29,utah,2.5e-05,0.39180580810000004
2020-09-29,virginia,0.956675,0.54746028765
2020-09-29,vermont,1.0,0.670353288625
2020-09-29,washington,1.0,0.616364032875
2020-09-29,wisconsin,0.880675,0.53121342005
2020-09-29,west virginia,0.0,0.3279375609
2020-09-29,wyoming,0.0,0.29130660542500003
2020-09-27,alaska,0.085675,0.45985870715000005
2020-09-27,alabama,0.0002,0.40050466195
2020-09-27,arkansas,0.0001,0.39555487247500004
2020-09-27,arizona,0.60595,0.507323280825
2020-09-27,california,1.0,0.6690305452499999
2020-09-27,colorado,0.965925,0.551163831425
2020-09-27,connecticut,0.99975,0.6011804347999999
2020-09-27,District of Columbia,1.0,0.9519880755
2020-09-27,delaware,0.9996,0.5958648870000001
2020-09-27,florida,0.66535,0.51141031495
2020-09-27,georgia,0.38,0.49156808799999996
2020-09-27,hawaii,1.0,0.682656656625
2020-09-27,iowa,0.33375,0.48842659229999996
2020-09-27,idaho,0.0,0.35978258520000006
2020-09-27,illinois,0.9978,0.586002264
2020-09-27,indiana,0.0011,0.416600748825
2020-09-27,kansas,0.00735,0.432642453675
2020-09-27,kentucky,5e-05,0.38631673395000005
2020-09-27,louisiana,0.007225,0.4321211581
2020-09-27,massachusetts,1.0,0.66661123955
2020-09-27,maryland,1.0,0.655227187825
2020-09-27,maine,0.981925,0.55654903165
2020-09-27,michigan,0.881625,0.5314185766749999
2020-09-27,minnesota,0.9182,0.5376612849
2020-09-27,missouri,0.026025,0.44705431282499997
2020-09-27,mississippi,0.013325,0.437558073825
2020-09-27,montana,0.0116,0.43760197134999995
2020-09-27,north carolina,0.54485,0.503172184325
2020-09-27,north dakota,0.0,0.360463294975
2020-09-27,nebraska,0.000425,0.40268166107500003
2020-09-27,new hampshire,0.8554,0.5297326204
2020-09-27,new jersey,0.999575,0.59727740985
2020-09-27,new mexico,0.986525,0.5649508025
2020-09-27,nevada,0.847225,0.52889161085
2020-09-27,new york,1.0,0.639420219075
2020-09-27,ohio,0.35305,0.48989585287500004
2020-09-27,oklahoma,0.0,0.354314698275
2020-09-27,oregon,0.9983,0.582552497
2020-09-27,pennsylvania,0.815425,0.5238914708
2020-09-27,rhode island,0.999825,0.611314739575
2020-09-27,south carolina,0.047125,0.454102018175
2020-09-27,south dakota,0.00015,0.38845420862499996
2020-09-27,tennessee,0.000375,0.4048701275
2020-09-27,texas,0.193425,0.47608385207500004
2020-09-27,utah,2.5e-05,0.391608965725
2020-09-27,virginia,0.950425,0.5467702116250001
2020-09-27,vermont,1.0,0.669487059875
2020-09-27,washington,0.99995,0.615346476225
2020-09-27,wisconsin,0.864925,0.52949497185
2020-09-27,west virginia,0.0,0.32608496524999997
2020-09-27,wyoming,0.0,0.28964330050000003
2020-09-25,alaska,0.0805,0.45869760347499994
2020-09-25,alabama,0.00015,0.401193188075
2020-09-25,arkansas,0.000225,0.395413373425
2020-09-25,arizona,0.576925,0.505361887825
2020-09-25,california,1.0,0.668536868125
2020-09-25,colorado,0.96415,0.55027382485
2020-09-25,connecticut,0.99965,0.6006713836249999
2020-09-25,District of Columbia,1.0,0.9519497054
2020-09-25,delaware,0.9995,0.59615734965
2020-09-25,florida,0.6617,0.51119962425
2020-09-25,georgia,0.375575,0.49134947692500003
2020-09-25,hawaii,1.0,0.6828842178
2020-09-25,iowa,0.323975,0.48770508395
2020-09-25,idaho,0.0,0.359340223825
2020-09-25,illinois,0.997875,0.585418911325
2020-09-25,indiana,0.0015,0.41589977247500004
2020-09-25,kansas,0.0071,0.43217227210000003
2020-09-25,kentucky,5e-05,0.3862903243
2020-09-25,louisiana,0.008675,0.43258292795000003
2020-09-25,massachusetts,1.0,0.6659811582
2020-09-25,maryland,1.0,0.6551394414
2020-09-25,maine,0.97955,0.555938506575
2020-09-25,michigan,0.8819,0.53148833755
2020-09-25,minnesota,0.9149,0.5374493082
2020-09-25,missouri,0.02755,0.44670421155
2020-09-25,mississippi,0.015725,0.437903546725
2020-09-25,montana,0.01075,0.43714273762500006
2020-09-25,north carolina,0.544375,0.5030762206
2020-09-25,north dakota,0.0,0.36050784664999996
2020-09-25,nebraska,0.000525,0.40208025185
2020-09-25,new hampshire,0.8527,0.529250432375
2020-09-25,new jersey,0.99945,0.5968960464249999
2020-09-25,new mexico,0.9853,0.5638681226250001
2020-09-25,nevada,0.841625,0.528233149475
2020-09-25,new york,1.0,0.639067829525
2020-09-25,ohio,0.347975,0.489385291725
2020-09-25,oklahoma,0.0,0.3537949237
2020-09-25,oregon,0.9979,0.58180987175
2020-09-25,pennsylvania,0.805775,0.523136546025
2020-09-25,rhode island,0.9999,0.6112039527750001
2020-09-25,south carolina,0.056675,0.45606947425
2020-09-25,south dakota,7.5e-05,0.387977915425
2020-09-25,tennessee,0.000375,0.40503888402500005
2020-09-25,texas,0.1893,0.47561768085
2020-09-25,utah,5e-05,0.390930588525
2020-09-25,virginia,0.95155,0.547030106775
2020-09-25,vermont,1.0,0.669531015125
2020-09-25,washington,1.0,0.614779844275
2020-09-25,wisconsin,0.860325,0.529062359825
2020-09-25,west virginia,0.0,0.32641968475
2020-09-25,wyoming,0.0,0.28911478925
2020-09-24,alaska,0.08333333333333333,0.4598931016666667
2020-09-24,alabama,0.001,0.40161517366666666
2020-09-24,arkansas,0.0006666666666666666,0.3968844903333333
2020-09-24,arizona,0.594,0.5066918116666667
2020-09-24,california,1.0,0.66533969
2020-09-24,colorado,0.965,0.5514628026666667
2020-09-24,connecticut,0.9990000000000001,0.6009270213333333
2020-09-24,District of Columbia,1.0,0.9507281926666666
2020-09-24,delaware,0.9996666666666668,0.5966028303333334
2020-09-24,florida,0.6566666666666666,0.511350413
2020-09-24,georgia,0.37166666666666665,0.4912295343333333
2020-09-24,hawaii,1.0,0.6807333103333333
2020-09-24,iowa,0.3443333333333333,0.4888154553333333
2020-09-24,idaho,0.0,0.360690344
2020-09-24,illinois,0.996,0.5860438396666666
2020-09-24,indiana,0.0033333333333333327,0.4175659956666667
2020-09-24,kansas,0.007333333333333333,0.43364039
2020-09-24,kentucky,0.0003333333333333333,0.38729694466666653
2020-09-24,louisiana,0.013999999999999999,0.4329088063333333
2020-09-24,massachusetts,1.0,0.6656759306666666
2020-09-24,maryland,1.0,0.6512215593333334
2020-09-24,maine,0.9836666666666668,0.5568648183333333
2020-09-24,michigan,0.8903333333333333,0.5323289139999999
2020-09-24,minnesota,0.9283333333333332,0.5385426306666666
2020-09-24,missouri,0.027666666666666662,0.44775492266666667
2020-09-24,mississippi,0.016666666666666666,0.4377767773333333
2020-09-24,montana,0.013999999999999999,0.4383638286666667
2020-09-24,north carolina,0.5506666666666666,0.5033709633333333
2020-09-24,north dakota,0.0,0.3614784513333333
2020-09-24,nebraska,0.0003333333333333333,0.4037316986666667
2020-09-24,new hampshire,0.868,0.5304292446666666
2020-09-24,new jersey,0.9996666666666668,0.5965771383333334
2020-09-24,new mexico,0.9816666666666668,0.563537101
2020-09-24,nevada,0.8540000000000001,0.5298805723333333
2020-09-24,new york,1.0,0.6385611673333333
2020-09-24,ohio,0.355,0.4899434423333333
2020-09-24,oklahoma,0.0,0.3548104446666667
2020-09-24,oregon,0.9973333333333332,0.5836135783333334
2020-09-24,pennsylvania,0.807,0.5233145553333334
2020-09-24,rhode island,1.0,0.6112880356666667
2020-09-24,south carolina,0.068,0.456408882
2020-09-24,south dakota,0.0003333333333333333,0.38901755600000004
2020-09-24,tennessee,0.0003333333333333333,0.4057195556666667
2020-09-24,texas,0.17433333333333334,0.4745409383333333
2020-09-24,utah,0.0,0.3923001526666667
2020-09-24,virginia,0.958,0.5470778516666667
2020-09-24,vermont,1.0,0.669135495
2020-09-24,washington,1.0,0.615849408
2020-09-24,wisconsin,0.8723333333333333,0.5294667436666667
2020-09-24,west virginia,0.0,0.3265142003333333
2020-09-24,wyoming,0.0,0.290972451
2020-09-23,alaska,0.07085,0.4557405607
2020-09-23,alabama,0.0002,0.39943683090000004
2020-09-23,arkansas,0.0001,0.39225734924999994
2020-09-23,arizona,0.615275,0.5084172001
2020-09-23,california,1.0,0.666536457775
2020-09-23,colorado,0.962275,0.550052218675
2020-09-23,connecticut,0.999725,0.6028754097
2020-09-23,District of Columbia,1.0,0.9503010454
2020-09-23,delaware,0.99955,0.597269223775
2020-09-23,florida,0.67035,0.5123215087749999
2020-09-23,georgia,0.412025,0.49373571590000004
2020-09-23,hawaii,1.0,0.6812343043000001
2020-09-23,iowa,0.312525,0.48627427862499994
2020-09-23,idaho,0.0,0.35687146435
2020-09-23,illinois,0.997225,0.585892743775
2020-09-23,indiana,0.0013,0.41456719734999997
2020-09-23,kansas,0.004125,0.42464287792499994
2020-09-23,kentucky,0.0,0.3833340002
2020-09-23,louisiana,0.009725,0.4324007708
2020-09-23,massachusetts,1.0,0.6676631913000001
2020-09-23,maryland,1.0,0.652813985375
2020-09-23,maine,0.979675,0.55604394535
2020-09-23,michigan,0.878575,0.532027784475
2020-09-23,minnesota,0.907025,0.5364891667
2020-09-23,missouri,0.025325,0.44559252885
2020-09-23,mississippi,0.0152,0.43721196512500005
2020-09-23,montana,0.010475,0.43588626854999996
2020-09-23,north carolina,0.5303,0.50215371795
2020-09-23,north dakota,0.0,0.35719521377499996
2020-09-23,nebraska,0.00045,0.40012546439999996
2020-09-23,new hampshire,0.850525,0.529440605975
2020-09-23,new jersey,0.9996,0.596195227225
2020-09-23,new mexico,0.98715,0.5662312753750001
2020-09-23,nevada,0.81535,0.52607413505
2020-09-23,new york,1.0,0.63779663805
2020-09-23,ohio,0.309675,0.486026637125
2020-09-23,oklahoma,0.0,0.351800725225
2020-09-23,oregon,0.99695,0.58020878915
2020-09-23,pennsylvania,0.79835,0.5230395531750001
2020-09-23,rhode island,0.99995,0.610843660125
2020-09-23,south carolina,0.0576,0.455547312675
2020-09-23,south dakota,5e-05,0.38473630505
2020-09-23,tennessee,0.00035,0.402289513425
2020-09-23,texas,0.266775,0.482384667675
2020-09-23,utah,5e-05,0.38995427875
2020-09-23,virginia,0.9633,0.551921863625
2020-09-23,vermont,1.0,0.6698762278
2020-09-23,washington,0.999925,0.613551167025
2020-09-23,wisconsin,0.841,0.5273727035
2020-09-23,west virginia,0.0,0.32376517322500004
2020-09-23,wyoming,0.0,0.287467630325
2020-09-22,alaska,0.0721,0.45595691439999997
2020-09-22,alabama,0.000425,0.399800998125
2020-09-22,arkansas,0.00015,0.392718841675
2020-09-22,arizona,0.6116,0.507983931975
2020-09-22,california,1.0,0.6663240673749999
2020-09-22,colorado,0.961075,0.5491891143
2020-09-22,connecticut,0.999825,0.6025095862
2020-09-22,District of Columbia,1.0,0.95037159065
2020-09-22,delaware,0.9993,0.5977986989249999
2020-09-22,florida,0.6692,0.51225626615
2020-09-22,georgia,0.413025,0.49374153564999995
2020-09-22,hawaii,1.0,0.6816493753499999
2020-09-22,iowa,0.311225,0.48636521229999996
2020-09-22,idaho,0.0,0.3562729817
